encabezado	informacion
777 	 sp|P57549|LON_BUCAI 	 FunFam 	 1
802 	 sp|P57504|MUTS_BUCAI 	 SMART 	 289
802 	 sp|P57504|MUTS_BUCAI 	 Pfam 	 613
802 	 sp|P57504|MUTS_BUCAI 	 Gene3D 	 272
802 	 sp|P57504|MUTS_BUCAI 	 SUPERFAMILY 	 570
335 	 sp|P57602|SYW_BUCAI 	 PANTHER 	 6
335 	 sp|P57602|SYW_BUCAI 	 FunFam 	 187
335 	 sp|P57602|SYW_BUCAI 	 ProSitePatterns 	 14
335 	 sp|P57602|SYW_BUCAI 	 Gene3D 	 9
335 	 sp|P57602|SYW_BUCAI 	 CDD 	 7
335 	 sp|P57602|SYW_BUCAI 	 Gene3D 	 187
335 	 sp|P57602|SYW_BUCAI 	 Hamap 	 5
335 	 sp|P57602|SYW_BUCAI 	 SUPERFAMILY 	 7
335 	 sp|P57602|SYW_BUCAI 	 Pfam 	 6
335 	 sp|P57602|SYW_BUCAI 	 NCBIfam 	 5
335 	 sp|P57602|SYW_BUCAI 	 PRINTS 	 196
335 	 sp|P57602|SYW_BUCAI 	 PRINTS 	 18
335 	 sp|P57602|SYW_BUCAI 	 PRINTS 	 143
335 	 sp|P57602|SYW_BUCAI 	 PRINTS 	 68
234 	 sp|P57606|DEOD_BUCAI 	 Pfam 	 15
234 	 sp|P57606|DEOD_BUCAI 	 ProSitePatterns 	 62
234 	 sp|P57606|DEOD_BUCAI 	 Gene3D 	 1
234 	 sp|P57606|DEOD_BUCAI 	 PANTHER 	 5
234 	 sp|P57606|DEOD_BUCAI 	 NCBIfam 	 5
234 	 sp|P57606|DEOD_BUCAI 	 Hamap 	 2
234 	 sp|P57606|DEOD_BUCAI 	 SUPERFAMILY 	 3
234 	 sp|P57606|DEOD_BUCAI 	 CDD 	 5
645 	 sp|P57654|REP_BUCAI 	 Gene3D 	 377
645 	 sp|P57654|REP_BUCAI 	 Pfam 	 271
645 	 sp|P57654|REP_BUCAI 	 ProSiteProfiles 	 281
645 	 sp|P57654|REP_BUCAI 	 NCBIfam 	 2
645 	 sp|P57654|REP_BUCAI 	 SUPERFAMILY 	 2
645 	 sp|P57654|REP_BUCAI 	 CDD 	 4
645 	 sp|P57654|REP_BUCAI 	 Gene3D 	 108
645 	 sp|P57654|REP_BUCAI 	 ProSiteProfiles 	 1
645 	 sp|P57654|REP_BUCAI 	 PANTHER 	 2
645 	 sp|P57654|REP_BUCAI 	 Hamap 	 1
645 	 sp|P57654|REP_BUCAI 	 CDD 	 551
645 	 sp|P57654|REP_BUCAI 	 Pfam 	 3
645 	 sp|P57654|REP_BUCAI 	 Gene3D 	 5
645 	 sp|P57654|REP_BUCAI 	 Gene3D 	 274
350 	 sp|P57416|PYRC_BUCAI 	 CDD 	 13
350 	 sp|P57416|PYRC_BUCAI 	 PIRSF 	 4
350 	 sp|P57416|PYRC_BUCAI 	 Hamap 	 6
350 	 sp|P57416|PYRC_BUCAI 	 Pfam 	 15
350 	 sp|P57416|PYRC_BUCAI 	 ProSitePatterns 	 250
350 	 sp|P57416|PYRC_BUCAI 	 NCBIfam 	 7
350 	 sp|P57416|PYRC_BUCAI 	 ProSitePatterns 	 15
350 	 sp|P57416|PYRC_BUCAI 	 PANTHER 	 5
350 	 sp|P57416|PYRC_BUCAI 	 Gene3D 	 5
350 	 sp|P57416|PYRC_BUCAI 	 SUPERFAMILY 	 6
101 	 sp|P57578|RS14_BUCAI 	 FunFam 	 1
101 	 sp|P57578|RS14_BUCAI 	 Pfam 	 47
101 	 sp|P57578|RS14_BUCAI 	 ProSitePatterns 	 63
101 	 sp|P57578|RS14_BUCAI 	 Gene3D 	 1
101 	 sp|P57578|RS14_BUCAI 	 PANTHER 	 3
101 	 sp|P57578|RS14_BUCAI 	 SUPERFAMILY 	 2
101 	 sp|P57578|RS14_BUCAI 	 Hamap 	 1
110 	 sp|P57586|RL22_BUCAI 	 CDD 	 5
110 	 sp|P57586|RL22_BUCAI 	 Hamap 	 1
110 	 sp|P57586|RL22_BUCAI 	 PANTHER 	 5
110 	 sp|P57586|RL22_BUCAI 	 NCBIfam 	 5
110 	 sp|P57586|RL22_BUCAI 	 ProSitePatterns 	 83
110 	 sp|P57586|RL22_BUCAI 	 FunFam 	 1
110 	 sp|P57586|RL22_BUCAI 	 Gene3D 	 1
110 	 sp|P57586|RL22_BUCAI 	 SUPERFAMILY 	 1
110 	 sp|P57586|RL22_BUCAI 	 Pfam 	 5
399 	 sp|P57442|PNCB_BUCAI 	 PIRSF 	 3
399 	 sp|P57442|PNCB_BUCAI 	 Pfam 	 170
399 	 sp|P57442|PNCB_BUCAI 	 CDD 	 10
399 	 sp|P57442|PNCB_BUCAI 	 Hamap 	 5
399 	 sp|P57442|PNCB_BUCAI 	 SUPERFAMILY 	 3
399 	 sp|P57442|PNCB_BUCAI 	 NCBIfam 	 8
399 	 sp|P57442|PNCB_BUCAI 	 Gene3D 	 2
399 	 sp|P57442|PNCB_BUCAI 	 Pfam 	 13
399 	 sp|P57442|PNCB_BUCAI 	 PANTHER 	 8
399 	 sp|P57442|PNCB_BUCAI 	 SUPERFAMILY 	 120
232 	 sp|P57306|MTNN_BUCAI 	 CDD 	 3
232 	 sp|P57306|MTNN_BUCAI 	 Pfam 	 2
232 	 sp|P57306|MTNN_BUCAI 	 SUPERFAMILY 	 1
232 	 sp|P57306|MTNN_BUCAI 	 PANTHER 	 2
232 	 sp|P57306|MTNN_BUCAI 	 Hamap 	 2
232 	 sp|P57306|MTNN_BUCAI 	 NCBIfam 	 2
232 	 sp|P57306|MTNN_BUCAI 	 Gene3D 	 1
315 	 sp|P57171|CYSK_BUCAI 	 CDD 	 13
315 	 sp|P57171|CYSK_BUCAI 	 NCBIfam 	 10
315 	 sp|P57171|CYSK_BUCAI 	 SUPERFAMILY 	 3
315 	 sp|P57171|CYSK_BUCAI 	 Pfam 	 10
315 	 sp|P57171|CYSK_BUCAI 	 PANTHER 	 6
315 	 sp|P57171|CYSK_BUCAI 	 ProSitePatterns 	 31
315 	 sp|P57171|CYSK_BUCAI 	 Gene3D 	 12
315 	 sp|P57171|CYSK_BUCAI 	 Gene3D 	 43
315 	 sp|P57171|CYSK_BUCAI 	 FunFam 	 43
315 	 sp|P57171|CYSK_BUCAI 	 NCBIfam 	 9
315 	 sp|P57171|CYSK_BUCAI 	 FunFam 	 143
273 	 sp|P57588|RL2_BUCAI 	 SMART 	 124
273 	 sp|P57588|RL2_BUCAI 	 ProSitePatterns 	 218
273 	 sp|P57588|RL2_BUCAI 	 SUPERFAMILY 	 127
273 	 sp|P57588|RL2_BUCAI 	 Gene3D 	 1
273 	 sp|P57588|RL2_BUCAI 	 NCBIfam 	 4
273 	 sp|P57588|RL2_BUCAI 	 PANTHER 	 8
273 	 sp|P57588|RL2_BUCAI 	 SMART 	 42
273 	 sp|P57588|RL2_BUCAI 	 FunFam 	 118
273 	 sp|P57588|RL2_BUCAI 	 FunFam 	 1
273 	 sp|P57588|RL2_BUCAI 	 Pfam 	 42
273 	 sp|P57588|RL2_BUCAI 	 Hamap 	 1
273 	 sp|P57588|RL2_BUCAI 	 Gene3D 	 196
273 	 sp|P57588|RL2_BUCAI 	 MobiDBLite 	 230
273 	 sp|P57588|RL2_BUCAI 	 PIRSF 	 12
273 	 sp|P57588|RL2_BUCAI 	 SUPERFAMILY 	 3
273 	 sp|P57588|RL2_BUCAI 	 Pfam 	 125
273 	 sp|P57588|RL2_BUCAI 	 Gene3D 	 115
273 	 sp|P57588|RL2_BUCAI 	 FunFam 	 196
144 	 sp|P57160|Y052_BUCAI 	 CDD 	 44
144 	 sp|P57160|Y052_BUCAI 	 SMART 	 40
144 	 sp|P57160|Y052_BUCAI 	 SUPERFAMILY 	 15
144 	 sp|P57160|Y052_BUCAI 	 Gene3D 	 28
144 	 sp|P57160|Y052_BUCAI 	 Pfam 	 45
144 	 sp|P57160|Y052_BUCAI 	 ProSiteProfiles 	 50
356 	 sp|P57153|MURB_BUCAI 	 PANTHER 	 3
356 	 sp|P57153|MURB_BUCAI 	 Gene3D 	 2
356 	 sp|P57153|MURB_BUCAI 	 NCBIfam 	 12
356 	 sp|P57153|MURB_BUCAI 	 SUPERFAMILY 	 209
356 	 sp|P57153|MURB_BUCAI 	 Pfam 	 213
356 	 sp|P57153|MURB_BUCAI 	 Gene3D 	 226
356 	 sp|P57153|MURB_BUCAI 	 SUPERFAMILY 	 11
356 	 sp|P57153|MURB_BUCAI 	 Gene3D 	 76
356 	 sp|P57153|MURB_BUCAI 	 ProSiteProfiles 	 20
356 	 sp|P57153|MURB_BUCAI 	 Pfam 	 26
356 	 sp|P57153|MURB_BUCAI 	 Hamap 	 1
708 	 sp|P57273|PTA_BUCAI 	 Gene3D 	 221
708 	 sp|P57273|PTA_BUCAI 	 FunFam 	 527
708 	 sp|P57273|PTA_BUCAI 	 PANTHER 	 37
708 	 sp|P57273|PTA_BUCAI 	 Pfam 	 392
708 	 sp|P57273|PTA_BUCAI 	 NCBIfam 	 405
708 	 sp|P57273|PTA_BUCAI 	 Pfam 	 248
708 	 sp|P57273|PTA_BUCAI 	 Gene3D 	 398
708 	 sp|P57273|PTA_BUCAI 	 Pfam 	 5
708 	 sp|P57273|PTA_BUCAI 	 SUPERFAMILY 	 227
708 	 sp|P57273|PTA_BUCAI 	 Gene3D 	 527
708 	 sp|P57273|PTA_BUCAI 	 SUPERFAMILY 	 394
708 	 sp|P57273|PTA_BUCAI 	 PIRSF 	 1
71 	 sp|P57165|RS21_BUCAI 	 Gene3D 	 16
71 	 sp|P57165|RS21_BUCAI 	 ProSitePatterns 	 13
71 	 sp|P57165|RS21_BUCAI 	 PANTHER 	 4
71 	 sp|P57165|RS21_BUCAI 	 NCBIfam 	 2
71 	 sp|P57165|RS21_BUCAI 	 Hamap 	 1
71 	 sp|P57165|RS21_BUCAI 	 FunFam 	 16
71 	 sp|P57165|RS21_BUCAI 	 PRINTS 	 13
71 	 sp|P57165|RS21_BUCAI 	 PRINTS 	 37
71 	 sp|P57165|RS21_BUCAI 	 PRINTS 	 25
71 	 sp|P57165|RS21_BUCAI 	 PRINTS 	 5
71 	 sp|P57165|RS21_BUCAI 	 Pfam 	 4
95 	 sp|P57238|RL25_BUCAI 	 Pfam 	 4
95 	 sp|P57238|RL25_BUCAI 	 CDD 	 3
95 	 sp|P57238|RL25_BUCAI 	 PANTHER 	 3
95 	 sp|P57238|RL25_BUCAI 	 FunFam 	 1
95 	 sp|P57238|RL25_BUCAI 	 Gene3D 	 1
95 	 sp|P57238|RL25_BUCAI 	 SUPERFAMILY 	 1
95 	 sp|P57238|RL25_BUCAI 	 Hamap 	 2
211 	 sp|P57350|HFLD_BUCAI 	 PANTHER 	 2
211 	 sp|P57350|HFLD_BUCAI 	 Gene3D 	 1
211 	 sp|P57350|HFLD_BUCAI 	 SUPERFAMILY 	 1
211 	 sp|P57350|HFLD_BUCAI 	 Hamap 	 1
211 	 sp|P57350|HFLD_BUCAI 	 Pfam 	 8
1070 	 sp|P57528|RECC_BUCAI 	 Gene3D 	 86
1070 	 sp|P57528|RECC_BUCAI 	 SUPERFAMILY 	 1
1070 	 sp|P57528|RECC_BUCAI 	 Gene3D 	 598
1070 	 sp|P57528|RECC_BUCAI 	 Gene3D 	 814
1070 	 sp|P57528|RECC_BUCAI 	 PANTHER 	 1
1070 	 sp|P57528|RECC_BUCAI 	 SUPERFAMILY 	 780
1070 	 sp|P57528|RECC_BUCAI 	 Gene3D 	 399
1070 	 sp|P57528|RECC_BUCAI 	 PIRSF 	 1
1070 	 sp|P57528|RECC_BUCAI 	 NCBIfam 	 2
1070 	 sp|P57528|RECC_BUCAI 	 Pfam 	 2
1070 	 sp|P57528|RECC_BUCAI 	 Pfam 	 780
1070 	 sp|P57528|RECC_BUCAI 	 Gene3D 	 4
1070 	 sp|P57528|RECC_BUCAI 	 CDD 	 783
1070 	 sp|P57528|RECC_BUCAI 	 Hamap 	 1
1070 	 sp|P57528|RECC_BUCAI 	 SUPERFAMILY 	 320
258 	 sp|P57186|FLIR_BUCAI 	 PRINTS 	 180
258 	 sp|P57186|FLIR_BUCAI 	 PRINTS 	 80
258 	 sp|P57186|FLIR_BUCAI 	 PRINTS 	 202
258 	 sp|P57186|FLIR_BUCAI 	 PRINTS 	 22
258 	 sp|P57186|FLIR_BUCAI 	 PANTHER 	 8
258 	 sp|P57186|FLIR_BUCAI 	 Pfam 	 14
258 	 sp|P57186|FLIR_BUCAI 	 NCBIfam 	 13
422 	 sp|P57221|SYY_BUCAI 	 SUPERFAMILY 	 327
422 	 sp|P57221|SYY_BUCAI 	 PRINTS 	 167
422 	 sp|P57221|SYY_BUCAI 	 PRINTS 	 188
422 	 sp|P57221|SYY_BUCAI 	 PRINTS 	 221
422 	 sp|P57221|SYY_BUCAI 	 PRINTS 	 46
422 	 sp|P57221|SYY_BUCAI 	 Gene3D 	 228
422 	 sp|P57221|SYY_BUCAI 	 NCBIfam 	 4
422 	 sp|P57221|SYY_BUCAI 	 Hamap 	 4
422 	 sp|P57221|SYY_BUCAI 	 Gene3D 	 2
422 	 sp|P57221|SYY_BUCAI 	 ProSiteProfiles 	 357
422 	 sp|P57221|SYY_BUCAI 	 FunFam 	 228
422 	 sp|P57221|SYY_BUCAI 	 SUPERFAMILY 	 5
422 	 sp|P57221|SYY_BUCAI 	 Gene3D 	 335
422 	 sp|P57221|SYY_BUCAI 	 FunFam 	 1
422 	 sp|P57221|SYY_BUCAI 	 Pfam 	 31
422 	 sp|P57221|SYY_BUCAI 	 CDD 	 34
422 	 sp|P57221|SYY_BUCAI 	 PANTHER 	 4
100 	 sp|P57261|NUOK_BUCAI 	 PANTHER 	 6
100 	 sp|P57261|NUOK_BUCAI 	 Pfam 	 8
100 	 sp|P57261|NUOK_BUCAI 	 Gene3D 	 1
100 	 sp|P57261|NUOK_BUCAI 	 FunFam 	 1
100 	 sp|P57261|NUOK_BUCAI 	 Hamap 	 2
233 	 sp|P57585|RS3_BUCAI 	 Pfam 	 38
233 	 sp|P57585|RS3_BUCAI 	 Pfam 	 120
233 	 sp|P57585|RS3_BUCAI 	 CDD 	 2
233 	 sp|P57585|RS3_BUCAI 	 NCBIfam 	 1
233 	 sp|P57585|RS3_BUCAI 	 SUPERFAMILY 	 2
233 	 sp|P57585|RS3_BUCAI 	 Hamap 	 1
233 	 sp|P57585|RS3_BUCAI 	 PANTHER 	 1
233 	 sp|P57585|RS3_BUCAI 	 ProSitePatterns 	 163
233 	 sp|P57585|RS3_BUCAI 	 FunFam 	 109
233 	 sp|P57585|RS3_BUCAI 	 Gene3D 	 109
233 	 sp|P57585|RS3_BUCAI 	 Gene3D 	 17
233 	 sp|P57585|RS3_BUCAI 	 FunFam 	 17
233 	 sp|P57585|RS3_BUCAI 	 SUPERFAMILY 	 108
233 	 sp|P57585|RS3_BUCAI 	 ProSiteProfiles 	 39
233 	 sp|P57585|RS3_BUCAI 	 SMART 	 60
473 	 sp|P57500|CYSG_BUCAI 	 Pfam 	 217
473 	 sp|P57500|CYSG_BUCAI 	 Pfam 	 151
473 	 sp|P57500|CYSG_BUCAI 	 FunFam 	 331
473 	 sp|P57500|CYSG_BUCAI 	 SUPERFAMILY 	 114
473 	 sp|P57500|CYSG_BUCAI 	 SUPERFAMILY 	 1
473 	 sp|P57500|CYSG_BUCAI 	 PIRSF 	 1
473 	 sp|P57500|CYSG_BUCAI 	 SUPERFAMILY 	 214
473 	 sp|P57500|CYSG_BUCAI 	 ProSitePatterns 	 220
473 	 sp|P57500|CYSG_BUCAI 	 CDD 	 220
473 	 sp|P57500|CYSG_BUCAI 	 Hamap 	 1
473 	 sp|P57500|CYSG_BUCAI 	 Gene3D 	 208
473 	 sp|P57500|CYSG_BUCAI 	 Gene3D 	 113
473 	 sp|P57500|CYSG_BUCAI 	 FunFam 	 208
473 	 sp|P57500|CYSG_BUCAI 	 Pfam 	 6
473 	 sp|P57500|CYSG_BUCAI 	 Gene3D 	 331
473 	 sp|P57500|CYSG_BUCAI 	 Gene3D 	 149
473 	 sp|P57500|CYSG_BUCAI 	 NCBIfam 	 4
473 	 sp|P57500|CYSG_BUCAI 	 Gene3D 	 1
473 	 sp|P57500|CYSG_BUCAI 	 NCBIfam 	 215
473 	 sp|P57500|CYSG_BUCAI 	 FunFam 	 113
473 	 sp|P57500|CYSG_BUCAI 	 ProSitePatterns 	 295
473 	 sp|P57500|CYSG_BUCAI 	 PANTHER 	 209
419 	 sp|P57652|RHO_BUCAI 	 ProSiteProfiles 	 48
419 	 sp|P57652|RHO_BUCAI 	 PANTHER 	 1
419 	 sp|P57652|RHO_BUCAI 	 Gene3D 	 48
419 	 sp|P57652|RHO_BUCAI 	 Pfam 	 6
419 	 sp|P57652|RHO_BUCAI 	 CDD 	 156
419 	 sp|P57652|RHO_BUCAI 	 Hamap 	 1
419 	 sp|P57652|RHO_BUCAI 	 SMART 	 5
419 	 sp|P57652|RHO_BUCAI 	 SUPERFAMILY 	 1
419 	 sp|P57652|RHO_BUCAI 	 Gene3D 	 130
419 	 sp|P57652|RHO_BUCAI 	 NCBIfam 	 2
419 	 sp|P57652|RHO_BUCAI 	 SUPERFAMILY 	 48
419 	 sp|P57652|RHO_BUCAI 	 SUPERFAMILY 	 90
419 	 sp|P57652|RHO_BUCAI 	 CDD 	 51
419 	 sp|P57652|RHO_BUCAI 	 FunFam 	 1
419 	 sp|P57652|RHO_BUCAI 	 SMART 	 170
419 	 sp|P57652|RHO_BUCAI 	 Gene3D 	 1
419 	 sp|P57652|RHO_BUCAI 	 SMART 	 52
419 	 sp|P57652|RHO_BUCAI 	 Pfam 	 160
419 	 sp|P57652|RHO_BUCAI 	 FunFam 	 48
419 	 sp|P57652|RHO_BUCAI 	 Pfam 	 52
419 	 sp|P57652|RHO_BUCAI 	 FunFam 	 130
403 	 sp|P57158|ASSY_BUCAI 	 CDD 	 9
403 	 sp|P57158|ASSY_BUCAI 	 Gene3D 	 69
403 	 sp|P57158|ASSY_BUCAI 	 Gene3D 	 8
403 	 sp|P57158|ASSY_BUCAI 	 PANTHER 	 1
403 	 sp|P57158|ASSY_BUCAI 	 Gene3D 	 368
403 	 sp|P57158|ASSY_BUCAI 	 FunFam 	 3
403 	 sp|P57158|ASSY_BUCAI 	 FunFam 	 180
403 	 sp|P57158|ASSY_BUCAI 	 NCBIfam 	 8
403 	 sp|P57158|ASSY_BUCAI 	 SUPERFAMILY 	 176
403 	 sp|P57158|ASSY_BUCAI 	 Pfam 	 179
403 	 sp|P57158|ASSY_BUCAI 	 ProSitePatterns 	 121
403 	 sp|P57158|ASSY_BUCAI 	 ProSitePatterns 	 12
403 	 sp|P57158|ASSY_BUCAI 	 Hamap 	 6
403 	 sp|P57158|ASSY_BUCAI 	 Pfam 	 8
403 	 sp|P57158|ASSY_BUCAI 	 SUPERFAMILY 	 7
80 	 sp|P57465|Y385_BUCAI 	 PANTHER 	 1
80 	 sp|P57465|Y385_BUCAI 	 SUPERFAMILY 	 2
80 	 sp|P57465|Y385_BUCAI 	 Pfam 	 23
80 	 sp|P57465|Y385_BUCAI 	 Gene3D 	 1
80 	 sp|P57465|Y385_BUCAI 	 PIRSF 	 1
67 	 sp|P57318|FTSL_BUCAI 	 Pfam 	 8
558 	 sp|P57395|RS1_BUCAI 	 ProSiteProfiles 	 192
558 	 sp|P57395|RS1_BUCAI 	 SUPERFAMILY 	 190
558 	 sp|P57395|RS1_BUCAI 	 SUPERFAMILY 	 2
558 	 sp|P57395|RS1_BUCAI 	 CDD 	 21
558 	 sp|P57395|RS1_BUCAI 	 PANTHER 	 366
558 	 sp|P57395|RS1_BUCAI 	 Gene3D 	 6
558 	 sp|P57395|RS1_BUCAI 	 PIRSF 	 1
558 	 sp|P57395|RS1_BUCAI 	 FunFam 	 183
558 	 sp|P57395|RS1_BUCAI 	 Gene3D 	 182
558 	 sp|P57395|RS1_BUCAI 	 Gene3D 	 444
558 	 sp|P57395|RS1_BUCAI 	 SMART 	 362
558 	 sp|P57395|RS1_BUCAI 	 SMART 	 103
558 	 sp|P57395|RS1_BUCAI 	 SMART 	 275
558 	 sp|P57395|RS1_BUCAI 	 SMART 	 190
558 	 sp|P57395|RS1_BUCAI 	 SMART 	 19
558 	 sp|P57395|RS1_BUCAI 	 SMART 	 449
558 	 sp|P57395|RS1_BUCAI 	 FunFam 	 6
558 	 sp|P57395|RS1_BUCAI 	 SUPERFAMILY 	 342
558 	 sp|P57395|RS1_BUCAI 	 SUPERFAMILY 	 255
558 	 sp|P57395|RS1_BUCAI 	 FunFam 	 270
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 290
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 155
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 330
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 21
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 108
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 39
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 212
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 126
558 	 sp|P57395|RS1_BUCAI 	 PRINTS 	 84
558 	 sp|P57395|RS1_BUCAI 	 ProSiteProfiles 	 105
558 	 sp|P57395|RS1_BUCAI 	 CDD 	 191
558 	 sp|P57395|RS1_BUCAI 	 Gene3D 	 98
558 	 sp|P57395|RS1_BUCAI 	 Gene3D 	 267
558 	 sp|P57395|RS1_BUCAI 	 Gene3D 	 358
558 	 sp|P57395|RS1_BUCAI 	 FunFam 	 98
558 	 sp|P57395|RS1_BUCAI 	 FunFam 	 358
558 	 sp|P57395|RS1_BUCAI 	 ProSiteProfiles 	 21
558 	 sp|P57395|RS1_BUCAI 	 Pfam 	 190
558 	 sp|P57395|RS1_BUCAI 	 Pfam 	 102
558 	 sp|P57395|RS1_BUCAI 	 Pfam 	 361
558 	 sp|P57395|RS1_BUCAI 	 Pfam 	 448
558 	 sp|P57395|RS1_BUCAI 	 Pfam 	 276
558 	 sp|P57395|RS1_BUCAI 	 SUPERFAMILY 	 103
558 	 sp|P57395|RS1_BUCAI 	 ProSiteProfiles 	 277
558 	 sp|P57395|RS1_BUCAI 	 ProSiteProfiles 	 364
558 	 sp|P57395|RS1_BUCAI 	 ProSiteProfiles 	 451
558 	 sp|P57395|RS1_BUCAI 	 SUPERFAMILY 	 429
558 	 sp|P57395|RS1_BUCAI 	 CDD 	 106
558 	 sp|P57395|RS1_BUCAI 	 NCBIfam 	 3
133 	 sp|P57419|FLGB_BUCAI 	 NCBIfam 	 6
133 	 sp|P57419|FLGB_BUCAI 	 ProSitePatterns 	 15
133 	 sp|P57419|FLGB_BUCAI 	 PIRSF 	 1
133 	 sp|P57419|FLGB_BUCAI 	 PANTHER 	 6
133 	 sp|P57419|FLGB_BUCAI 	 Pfam 	 9
315 	 sp|P57632|MIAA_BUCAI 	 SUPERFAMILY 	 7
315 	 sp|P57632|MIAA_BUCAI 	 Pfam 	 44
315 	 sp|P57632|MIAA_BUCAI 	 NCBIfam 	 10
315 	 sp|P57632|MIAA_BUCAI 	 PANTHER 	 7
315 	 sp|P57632|MIAA_BUCAI 	 Hamap 	 10
315 	 sp|P57632|MIAA_BUCAI 	 Gene3D 	 8
315 	 sp|P57632|MIAA_BUCAI 	 Gene3D 	 118
875 	 sp|P57297|SECA_BUCAI 	 SMART 	 6
875 	 sp|P57297|SECA_BUCAI 	 ProSiteProfiles 	 3
875 	 sp|P57297|SECA_BUCAI 	 ProSiteProfiles 	 437
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 63
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 339
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 376
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 413
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 117
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 170
875 	 sp|P57297|SECA_BUCAI 	 PRINTS 	 101
875 	 sp|P57297|SECA_BUCAI 	 SUPERFAMILY 	 620
875 	 sp|P57297|SECA_BUCAI 	 CDD 	 420
875 	 sp|P57297|SECA_BUCAI 	 ProSiteProfiles 	 89
875 	 sp|P57297|SECA_BUCAI 	 Pfam 	 418
875 	 sp|P57297|SECA_BUCAI 	 Gene3D 	 23
875 	 sp|P57297|SECA_BUCAI 	 Pfam 	 856
875 	 sp|P57297|SECA_BUCAI 	 FunFam 	 229
875 	 sp|P57297|SECA_BUCAI 	 Gene3D 	 621
875 	 sp|P57297|SECA_BUCAI 	 Pfam 	 232
875 	 sp|P57297|SECA_BUCAI 	 FunFam 	 417
875 	 sp|P57297|SECA_BUCAI 	 Pfam 	 7
875 	 sp|P57297|SECA_BUCAI 	 Pfam 	 617
875 	 sp|P57297|SECA_BUCAI 	 ProSitePatterns 	 500
875 	 sp|P57297|SECA_BUCAI 	 FunFam 	 621
875 	 sp|P57297|SECA_BUCAI 	 SUPERFAMILY 	 227
875 	 sp|P57297|SECA_BUCAI 	 Coils 	 28
875 	 sp|P57297|SECA_BUCAI 	 Gene3D 	 231
875 	 sp|P57297|SECA_BUCAI 	 CDD 	 42
875 	 sp|P57297|SECA_BUCAI 	 SMART 	 228
875 	 sp|P57297|SECA_BUCAI 	 Hamap 	 5
875 	 sp|P57297|SECA_BUCAI 	 NCBIfam 	 28
875 	 sp|P57297|SECA_BUCAI 	 SUPERFAMILY 	 5
875 	 sp|P57297|SECA_BUCAI 	 SUPERFAMILY 	 417
875 	 sp|P57297|SECA_BUCAI 	 PANTHER 	 2
875 	 sp|P57297|SECA_BUCAI 	 Gene3D 	 417
157 	 sp|P57562|SMG_BUCAI 	 Pfam 	 1
157 	 sp|P57562|SMG_BUCAI 	 Hamap 	 1
157 	 sp|P57562|SMG_BUCAI 	 PANTHER 	 1
665 	 sp|P57195|TKT_BUCAI 	 SMART 	 355
665 	 sp|P57195|TKT_BUCAI 	 ProSitePatterns 	 467
665 	 sp|P57195|TKT_BUCAI 	 PANTHER 	 3
665 	 sp|P57195|TKT_BUCAI 	 FunFam 	 538
665 	 sp|P57195|TKT_BUCAI 	 NCBIfam 	 5
665 	 sp|P57195|TKT_BUCAI 	 SUPERFAMILY 	 341
665 	 sp|P57195|TKT_BUCAI 	 Pfam 	 549
665 	 sp|P57195|TKT_BUCAI 	 SUPERFAMILY 	 532
665 	 sp|P57195|TKT_BUCAI 	 CDD 	 359
665 	 sp|P57195|TKT_BUCAI 	 CDD 	 9
665 	 sp|P57195|TKT_BUCAI 	 Pfam 	 4
665 	 sp|P57195|TKT_BUCAI 	 ProSitePatterns 	 12
665 	 sp|P57195|TKT_BUCAI 	 Gene3D 	 327
665 	 sp|P57195|TKT_BUCAI 	 SUPERFAMILY 	 5
665 	 sp|P57195|TKT_BUCAI 	 Gene3D 	 2
665 	 sp|P57195|TKT_BUCAI 	 FunFam 	 327
665 	 sp|P57195|TKT_BUCAI 	 Gene3D 	 538
665 	 sp|P57195|TKT_BUCAI 	 FunFam 	 1
665 	 sp|P57195|TKT_BUCAI 	 Pfam 	 354
173 	 sp|P57563|DEF_BUCAI 	 PIRSF 	 1
173 	 sp|P57563|DEF_BUCAI 	 PRINTS 	 89
173 	 sp|P57563|DEF_BUCAI 	 PRINTS 	 101
173 	 sp|P57563|DEF_BUCAI 	 PRINTS 	 33
173 	 sp|P57563|DEF_BUCAI 	 PRINTS 	 120
173 	 sp|P57563|DEF_BUCAI 	 CDD 	 6
173 	 sp|P57563|DEF_BUCAI 	 FunFam 	 1
173 	 sp|P57563|DEF_BUCAI 	 NCBIfam 	 4
173 	 sp|P57563|DEF_BUCAI 	 Hamap 	 2
173 	 sp|P57563|DEF_BUCAI 	 Pfam 	 4
